# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2390       1.025891312612e+02       3.150711522648e+00       3.460074900992e-02      -5.883328037645e+00       1.154762199905e-09       1.770114306755e-07       5.344620818472e-09 
 2391       1.024083280345e+02       3.136199444107e+00       3.455928704979e-02      -5.839300048955e+00       1.153520961250e-09       1.773609617005e-07       4.894103345184e-09 
 2392       1.022256719069e+02       3.121936409269e+00       3.451782091757e-02      -5.795182166650e+00       1.152281212018e-09       1.777225458606e-07       4.451079525336e-09 
 2393       1.020411756569e+02       3.107922852875e+00       3.447635021137e-02      -5.750989783874e+00       1.151042950655e-09       1.780961389874e-07       4.015747152167e-09 
 2394       1.018548521158e+02       3.094159209437e+00       3.443487452756e-02      -5.706738345468e+00       1.149806175490e-09       1.784816965430e-07       3.588304908723e-09 
 2395       1.016667141677e+02       3.080645913240e+00       3.439339346079e-02      -5.662443348019e+00       1.148570884739e-09       1.788791736200e-07       3.168952369637e-09 
 2396       1.014767747495e+02       3.067383398342e+00       3.435190660394e-02      -5.618120339920e+00       1.147337076501e-09       1.792885249401e-07       2.757890002918e-09 
 2397       1.012850468511e+02       3.054372098573e+00       3.431041354816e-02      -5.573784921422e+00       1.146104748757e-09       1.797097048533e-07       2.355319171737e-09 
 2398       1.010915435151e+02       3.041612447530e+00       3.426891388288e-02      -5.529452744686e+00       1.144873899374e-09       1.801426673372e-07       1.961442136217e-09 
 2399       1.008962778374e+02       3.029104878583e+00       3.422740719576e-02      -5.485139513840e+00       1.143644526099e-09       1.805873659959e-07       1.576462055225e-09 
 2400       1.006992629669e+02       3.016849824869e+00       3.418589307272e-02      -5.440860985029e+00       1.142416626561e-09       1.810437540592e-07       1.200582988160e-09 
 2401       1.005005121057e+02       3.004847719294e+00       3.414437109792e-02      -5.396632966474e+00       1.141190198273e-09       1.815117843819e-07       8.340098967530e-10 
 2402       1.003000385088e+02       2.993098994529e+00       3.410284085379e-02      -5.352471318524e+00       1.139965238625e-09       1.819914094427e-07       4.769486468550e-10 
 2403       1.000978554849e+02       2.981604083013e+00       3.406130192099e-02      -5.308391953707e+00       1.138741744892e-09       1.824825813433e-07       1.296060102384e-10 
 2404       9.989397639554e+01       2.970363416950e+00       3.401975387843e-02      -5.264410836788e+00       1.137519714224e-09       1.829852518077e-07      -2.078103336072e-10 
 2405       9.968841465602e+01       2.959377428307e+00       3.397819630327e-02      -5.220543984823e+00       1.136299143653e-09       1.834993721812e-07      -5.350917956752e-10 
 2406       9.948118373488e+01       2.948646548816e+00       3.393662877089e-02      -5.176807467209e+00       1.135080030090e-09       1.840248934296e-07      -8.520288756408e-10 
 2407       9.927229715417e+01       2.938171209972e+00       3.389505085492e-02      -5.133217405743e+00       1.133862370324e-09       1.845617661384e-07      -1.158411160059e-09 
 2408       9.906176848949e+01       2.927951843032e+00       3.385346212724e-02      -5.089789974672e+00       1.132646161021e-09       1.851099405114e-07      -1.454027320561e-09 
 2409       9.884961137003e+01       2.917988879012e+00       3.381186215795e-02      -5.046541400748e+00       1.131431398724e-09       1.856693663706e-07      -1.738665112050e-09 
 2410       9.863583947868e+01       2.908282748690e+00       3.377025051538e-02      -5.003487963285e+00       1.130218079854e-09       1.862399931547e-07      -2.012111370890e-09 
 2411       9.842046655199e+01       2.898833882604e+00       3.372862676609e-02      -4.960645994209e+00       1.129006200706e-09       1.868217699186e-07      -2.274152013103e-09 
 2412       9.820350638033e+01       2.889642711049e+00       3.368699047488e-02      -4.918031878114e+00       1.127795757454e-09       1.874146453321e-07      -2.524572032559e-09 
 2413       9.798497280790e+01       2.880709664079e+00       3.364534120477e-02      -4.875662052316e+00       1.126586746144e-09       1.880185676795e-07      -2.763155499160e-09 
 2414       9.776487973278e+01       2.872035171504e+00       3.360367851701e-02      -4.833553006906e+00       1.125379162697e-09       1.886334848584e-07      -2.989685557034e-09 
 2415       9.754324110700e+01       2.863619662890e+00       3.356200197104e-02      -4.791721284804e+00       1.124173002909e-09       1.892593443789e-07      -3.203944422714e-09 
 2416       9.732007414814e+01       2.855463047850e+00       3.352031127243e-02      -4.750181937836e+00       1.122968263088e-09       1.898960808738e-07      -3.405855570509e-09 
 2417       9.709540899523e+01       2.847563153469e+00       3.347860671729e-02      -4.708943884618e+00       1.121764941971e-09       1.905435785072e-07      -3.595911704968e-09 
 2418       9.686927911149e+01       2.839917277407e+00       3.343688875053e-02      -4.668014524645e+00       1.120563038833e-09       1.912017082227e-07      -3.774750673778e-09 
 2419       9.664171807820e+01       2.832522706736e+00       3.339515781821e-02      -4.627401279738e+00       1.119362552844e-09       1.918703401993e-07      -3.943013640290e-09 
 2420       9.641275959486e+01       2.825376717929e+00       3.335341436754e-02      -4.587111594066e+00       1.118163483071e-09       1.925493438502e-07      -4.101345090477e-09 
 2421       9.618243747929e+01       2.818476576849e+00       3.331165884688e-02      -4.547152934170e+00       1.116965828478e-09       1.932385878205e-07      -4.250392839897e-09 
 2422       9.595078566778e+01       2.811819538736e+00       3.326989170577e-02      -4.507532788984e+00       1.115769587923e-09       1.939379399863e-07      -4.390808040663e-09 
 2423       9.571783821519e+01       2.805402848196e+00       3.322811339488e-02      -4.468258669855e+00       1.114574760162e-09       1.946472674523e-07      -4.523245188425e-09 
 2424       9.548362929507e+01       2.799223739190e+00       3.318632436607e-02      -4.429338110569e+00       1.113381343844e-09       1.953664365506e-07      -4.648362129345e-09 
 2425       9.524819319982e+01       2.793279435024e+00       3.314452507236e-02      -4.390778667374e+00       1.112189337515e-09       1.960953128389e-07      -4.766820067090e-09 
 2426       9.501156434078e+01       2.787567148333e+00       3.310271596790e-02      -4.352587918996e+00       1.110998739611e-09       1.968337610988e-07      -4.879283569823e-09 
 2427       9.477377724836e+01       2.782084081073e+00       3.306089750805e-02      -4.314773466669e+00       1.109809548466e-09       1.975816453341e-07      -4.986420577204e-09 
 2428       9.453486657218e+01       2.776827424510e+00       3.301907014929e-02      -4.277342934150e+00       1.108621762304e-09       1.983388287693e-07      -5.088902407395e-09 
 2429       9.429486708118e+01       2.771794359206e+00       3.297723434930e-02      -4.240303967749e+00       1.107435379242e-09       1.991051738476e-07      -5.187403764070e-09 
 2430       9.405381366375e+01       2.766982055008e+00       3.293539056692e-02      -4.203664236345e+00       1.106250397290e-09       1.998805422297e-07      -5.282602743434e-09 
 2431       9.381174132784e+01       2.762387671039e+00       3.289353926214e-02      -4.167431431410e+00       1.105066814350e-09       2.006647947915e-07      -5.375180841244e-09 
 2432       9.356868520112e+01       2.758008355682e+00       3.285168089613e-02      -4.131613267034e+00       1.103884628214e-09       2.014577916229e-07      -5.465822959840e-09 
 2433       9.332468053106e+01       2.753841246574e+00       3.280981593123e-02      -4.096217479941e+00       1.102703836566e-09       2.022593920262e-07      -5.555217415175e-09 
 2434       9.307976268508e+01       2.749883470589e+00       3.276794483096e-02      -4.061251829521e+00       1.101524436978e-09       2.030694545139e-07      -5.644055943860e-09 
 2435       9.283396715068e+01       2.746132143831e+00       3.272606806000e-02      -4.026724097841e+00       1.100346426915e-09       2.038878368075e-07      -5.733033710207e-09 
 2436       9.258732953553e+01       2.742584371619e+00       3.268418608421e-02      -3.992642089677e+00       1.099169803728e-09       2.047143958354e-07      -5.822849313279e-09 
 2437       9.233988556765e+01       2.739237248478e+00       3.264229937061e-02      -3.959013632530e+00       1.097994564659e-09       2.055489877317e-07      -5.914204793954e-09 
 2438       9.209167109548e+01       2.736087858125e+00       3.260040838740e-02      -3.925846576651e+00       1.096820706838e-09       2.063914678341e-07      -6.007805641981e-09 
 2439       9.184272208803e+01       2.733133273461e+00       3.255851360398e-02      -3.893148795064e+00       1.095648227282e-09       2.072416906824e-07      -6.104360803054e-09 
 2440       9.159307463500e+01       2.730370556555e+00       3.251661549090e-02      -3.860928183584e+00       1.094477122896e-09       2.080995100168e-07      -6.204582685885e-09 
 2441       9.134276494691e+01       2.727796758638e+00       3.247471451988e-02      -3.829192660845e+00       1.093307390472e-09       2.089647787761e-07      -6.309187169283e-09 
 2442       9.109182935521e+01       2.725408920085e+00       3.243281116385e-02      -3.797950168319e+00       1.092139026687e-09       2.098373490962e-07      -6.418893609245e-09 
 2443       9.084030431241e+01       2.723204070409e+00       3.239090589690e-02      -3.767208670337e+00       1.090972028106e-09       2.107170723082e-07      -6.534424846044e-09 
 2444       9.058822639223e+01       2.721179228247e+00       3.234899919431e-02      -3.736976154116e+00       1.089806391178e-09       2.116037989368e-07      -6.656507211330e-09 
 2445       9.033563228968e+01       2.719331401348e+00       3.230709153252e-02      -3.707260629777e+00       1.088642112238e-09       2.124973786986e-07      -6.785870535232e-09 
 2446       9.008255882121e+01       2.717657586563e+00       3.226518338919e-02      -3.678070130368e+00       1.087479187503e-09       2.133976605004e-07      -6.923248153468e-09 
 2447       8.982904292483e+01       2.716154769833e+00       3.222327524313e-02      -3.649412711888e+00       1.086317613078e-09       2.143044924376e-07      -7.069376914461e-09 
 2448       8.957512166024e+01       2.714819926176e+00       3.218136757434e-02      -3.621296453307e+00       1.085157384948e-09       2.152177217921e-07      -7.224997186460e-09 
 2449       8.932083220895e+01       2.713650019677e+00       3.213946086404e-02      -3.593729456592e+00       1.083998498982e-09       2.161371950312e-07      -7.390852864669e-09 
 2450       8.906621187438e+01       2.712642003478e+00       3.209755559459e-02      -3.566719846723e+00       1.082840950933e-09       2.170627578054e-07      -7.567691378374e-09 
 2451       8.881129808203e+01       2.711792819763e+00       3.205565224956e-02      -3.540275771723e+00       1.081684736432e-09       2.179942549470e-07      -7.756263698090e-09 
 2452       8.855612837958e+01       2.711099399747e+00       3.201375131372e-02      -3.514405402673e+00       1.080529850997e-09       2.189315304681e-07      -7.957324342698e-09 
 2453       8.830074043701e+01       2.710558663669e+00       3.197185327300e-02      -3.489116933740e+00       1.079376290022e-09       2.198744275592e-07      -8.171631386600e-09 
 2454       8.804517204672e+01       2.710167520775e+00       3.192995861455e-02      -3.464418582197e+00       1.078224048785e-09       2.208227885874e-07      -8.399946466873e-09 
 2455       8.778946034639e+01       2.709922788587e+00       3.188806788956e-02      -3.440317086899e+00       1.077073123599e-09       2.217764727170e-07      -8.642787907766e-09 
